2018-01-15 10:48:08.743 INFO  Starting Forge Server.
2018-06-15 18:52:00.325 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-06-15 18:52:00.325 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-06-15 18:52:00.325 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 6 nodes, 6 observations
2018-06-15 18:52:00.330 INFO  Executed vSwitchMetricsCalculator (0.004 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 4.0ms. published 27 nodes, 122 observations
2018-06-15 18:52:00.330 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-06-15 18:52:00.332 INFO  Executed updateVMsIdentity (0.001 seconds) - Update vmotion vms identity 0.001 seconds
2018-06-15 18:52:30.601 INFO  Updated last alarm event process time to 2018-06-15 18:52:30.601
2018-06-15 18:52:30.601 INFO  Processed 4 vSphere events and 0 alarms for VC 10.30.152.201 from 2018-06-15 18:36:34.258 to 2018-06-15 18:52:30.601
2018-06-15 18:53:25.688 INFO  Updated last alarm event process time to 2018-06-15 18:53:25.688
2018-06-15 18:53:25.688 INFO  Processed 4 vSphere events and 0 alarms for VC 10.30.152.201 from 2018-06-15 18:52:30.602 to 2018-06-15 18:53:25.688
2018-06-15 18:56:28.116 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.002 seconds) - no updates
2018-06-15 18:57:00.687 INFO  Performed 4 batch queries for 2 observations on 2267 objects
2018-06-15 18:57:00.716 INFO  Executed vmMetricsCalculator (0.392 seconds) - [published 2187 nodes, 4374 observations, published 1204 nodes, 1204 observations, published 938 nodes, 1876 observations, Time taken to partition and execute query = 50.0ms, total time taken for calculating metrics = 53.0ms. published 1204 nodes, 1204 observations, Time taken to partition and execute query = 70.0ms, total time taken for calculating metrics = 76.0ms. published 1063 nodes, 1063 observations, published 113 nodes, 219 observations]
2018-06-15 18:57:00.717 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-06-15 18:57:00.717 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-06-15 18:57:00.717 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-06-15 18:57:00.718 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 6 nodes, 6 observations
2018-06-15 18:57:00.744 INFO  Executed vSwitchMetricsCalculator (0.026 seconds) - Time taken to partition and execute query = 22.0ms, total time taken for calculating metrics = 26.0ms. published 27 nodes, 122 observations
2018-06-15 18:57:00.746 INFO  Executed portGroupMetricsCalculator (0.001 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-06-15 18:57:00.747 INFO  Executed updateVMsIdentity (0.001 seconds) - Update vmotion vms identity 0.001 seconds
2018-06-15 18:58:27.309 INFO  Updated last alarm event process time to 2018-06-15 18:58:27.309
2018-06-15 18:58:27.309 INFO  Processed 1 vSphere events and 0 alarms for VC 10.30.152.201 from 2018-06-15 18:53:25.689 to 2018-06-15 18:58:27.309
2018-06-15 19:01:25.381 INFO  Executed updateVMwareFolderService (0.012 seconds) - Update Folder Service Tree took 0.012 seconds
2018-06-15 19:01:28.168 INFO  Executed vmObjectDeletion (0.055 seconds) - no updates
2018-06-15 19:01:28.170 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.002 seconds) - no updates
2018-06-15 19:02:01.003 INFO  Performed 4 batch queries for 2 observations on 2268 objects
2018-06-15 19:02:01.032 INFO  Executed vmMetricsCalculator (0.315 seconds) - [published 2188 nodes, 4376 observations, published 1205 nodes, 1205 observations, published 938 nodes, 1876 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 3.0ms. published 1205 nodes, 1205 observations, Time taken to partition and execute query = 69.0ms, total time taken for calculating metrics = 75.0ms. published 1063 nodes, 1063 observations, published 117 nodes, 223 observations]
2018-06-15 19:02:01.033 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-06-15 19:02:01.033 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-06-15 19:02:01.033 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-06-15 19:02:01.034 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 6 nodes, 6 observations
2018-06-15 19:02:01.038 INFO  Executed vSwitchMetricsCalculator (0.004 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 4.0ms. published 27 nodes, 122 observations
2018-06-15 19:02:01.039 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-06-15 19:02:01.040 INFO  Executed updateVMsIdentity (0.001 seconds) - Update vmotion vms identity 0.001 seconds
2018-06-15 19:06:28.173 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.003 seconds) - no updates
2018-06-15 19:07:01.242 INFO  Performed 4 batch queries for 2 observations on 2269 objects
2018-06-15 19:07:01.440 INFO  Executed vmMetricsCalculator (0.407 seconds) - [published 2188 nodes, 4376 observations, published 1205 nodes, 1205 observations, published 939 nodes, 1878 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 3.0ms. published 1205 nodes, 1205 observations, Time taken to partition and execute query = 70.0ms, total time taken for calculating metrics = 76.0ms. published 1064 nodes, 1064 observations, published 117 nodes, 223 observations]
2018-06-15 19:07:01.441 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-06-15 19:07:01.441 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-06-15 19:07:01.441 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-06-15 19:07:01.442 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 6 nodes, 6 observations
2018-06-15 19:07:01.446 INFO  Executed vSwitchMetricsCalculator (0.004 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 4.0ms. published 27 nodes, 122 observations
2018-06-15 19:07:01.447 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-06-15 19:07:01.448 INFO  Executed updateVMsIdentity (0.001 seconds) - Update vmotion vms identity 0.001 seconds
2018-06-15 19:07:07.512 WARN  Failed to invoke action EmailAction with parameters {foglight_rule_id=bc172e7c-35f4-4604-9e3a-d5c65316ab15, foglight_severity_level_name=Fatal, foglight_rule_name=VMW Agent Messages}
2018-06-15 19:11:15.902 INFO  Created ChargebackDeletedHost : adc1 services: [VMware, Cluster_Cluster183, Datacenter_DC60, VirtualCenter_10.30.152.201]
2018-06-15 19:11:16.226 INFO  Created ChargebackDeletedHosts : 1
2018-06-15 19:11:18.681 INFO  metric 5f0de3d9-2e1f-43b4-a2c2-a95135d56a53#consumed has been successfully unregistered in intelliProfile service. 
2018-06-15 19:11:18.681 INFO  Note that in order to avoid overflowing the log, a message of type "metricUnregister"  will not be written to the log within the next 600 milliseconds
2018-06-15 19:11:23.683 INFO  Deleted 3 objects (batchSize=50) : null:[VFolder:adc1, VFolder:adc1], 10.30.152.201:[VMWVirtualMachine:adc1]
2018-06-15 19:11:25.392 INFO  Executed updateVMwareFolderService (0.011 seconds) - Update Folder Service Tree took 0.011 seconds
2018-06-15 19:11:28.247 INFO  Created ChargebackDeletedHost : adc1 services: [VMware, Cluster_Cluster183, Datacenter_DC60, VirtualCenter_10.30.152.201]
2018-06-15 19:11:28.247 INFO  Created ChargebackDeletedHosts : 1
2018-06-15 19:11:28.251 INFO  Executed vmObjectDeletion (0.08 seconds) - no updates
2018-06-15 19:11:28.253 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.002 seconds) - no updates
2018-06-15 19:11:34.855 INFO  Deleted 48 objects (batchSize=50) : 10.30.152.201:[VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWVirtualMachine:adc1]
2018-06-15 19:12:02.234 INFO  Performed 4 batch queries for 2 observations on 2267 objects
2018-06-15 19:12:02.279 INFO  Executed vmMetricsCalculator (0.835 seconds) - [published 1204 nodes, 2408 observations, published 1204 nodes, 1204 observations, published 939 nodes, 1878 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 3.0ms. published 1204 nodes, 1204 observations, Time taken to partition and execute query = 69.0ms, total time taken for calculating metrics = 74.0ms. published 1063 nodes, 1063 observations, published 113 nodes, 219 observations]
2018-06-15 19:12:02.280 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-06-15 19:12:02.280 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-06-15 19:12:02.281 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-06-15 19:12:02.281 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 6 nodes, 6 observations
2018-06-15 19:12:02.286 INFO  Executed vSwitchMetricsCalculator (0.004 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 4.0ms. published 27 nodes, 122 observations
2018-06-15 19:12:02.286 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-06-15 19:12:02.288 INFO  Executed updateVMsIdentity (0.001 seconds) - Update vmotion vms identity 0.001 seconds
2018-06-15 19:16:28.256 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.002 seconds) - no updates
2018-06-15 19:17:02.490 INFO  Performed 4 batch queries for 2 observations on 2267 objects
2018-06-15 19:17:02.527 INFO  Executed vmMetricsCalculator (0.248 seconds) - [published 2187 nodes, 4374 observations, published 1204 nodes, 1204 observations, published 939 nodes, 1878 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 5.0ms. published 1204 nodes, 1204 observations, Time taken to partition and execute query = 69.0ms, total time taken for calculating metrics = 75.0ms. published 1063 nodes, 1063 observations, published 113 nodes, 219 observations]
2018-06-15 19:17:02.528 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-06-15 19:17:02.528 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-06-15 19:17:02.529 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-06-15 19:17:02.529 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 6 nodes, 6 observations
2018-06-15 19:17:02.533 INFO  Executed vSwitchMetricsCalculator (0.004 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 4.0ms. published 27 nodes, 122 observations
2018-06-15 19:17:02.534 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-06-15 19:17:02.535 INFO  Executed updateVMsIdentity (0.001 seconds) - Update vmotion vms identity 0.001 seconds
2018-06-15 19:19:42.418 INFO  Updated last alarm event process time to 2018-06-15 19:19:42.418
2018-06-15 19:19:42.418 INFO  Processed 2 vSphere events and 0 alarms for VC 10.30.152.201 from 2018-06-15 18:58:27.31 to 2018-06-15 19:19:42.418
2018-06-15 19:21:25.399 INFO  Executed updateVMwareFolderService (0.006 seconds) - Update Folder Service Tree took 0.006 seconds
2018-06-15 19:21:28.331 INFO  Executed vmObjectDeletion (0.079 seconds) - no updates
2018-06-15 19:21:28.333 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.002 seconds) - no updates
2018-06-15 19:21:33.631 INFO  Deleted 47 objects (batchSize=50) : 10.30.152.201:[VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null]
2018-06-15 19:22:02.714 INFO  Performed 4 batch queries for 2 observations on 2267 objects
2018-06-15 19:22:02.758 INFO  Executed vmMetricsCalculator (0.23 seconds) - [published 2187 nodes, 4374 observations, published 1204 nodes, 1204 observations, published 939 nodes, 1878 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 3.0ms. published 1204 nodes, 1204 observations, Time taken to partition and execute query = 69.0ms, total time taken for calculating metrics = 75.0ms. published 1063 nodes, 1063 observations, published 113 nodes, 219 observations]
2018-06-15 19:22:02.759 INFO  Executed esxMetricsCalculator (0.001 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-06-15 19:22:02.760 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-06-15 19:22:02.760 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-06-15 19:22:02.760 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 6 nodes, 6 observations
2018-06-15 19:22:02.768 INFO  Executed vSwitchMetricsCalculator (0.007 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 7.0ms. published 27 nodes, 122 observations
2018-06-15 19:22:02.769 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-06-15 19:22:02.771 INFO  Executed updateVMsIdentity (0.001 seconds) - Update vmotion vms identity 0.001 seconds
2018-06-15 19:26:28.338 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.003 seconds) - no updates
2018-06-15 19:27:02.970 INFO  Performed 4 batch queries for 2 observations on 2267 objects
2018-06-15 19:27:02.995 INFO  Executed vmMetricsCalculator (0.237 seconds) - [published 2187 nodes, 4374 observations, published 1204 nodes, 1204 observations, published 939 nodes, 1878 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 3.0ms. published 1204 nodes, 1204 observations, Time taken to partition and execute query = 70.0ms, total time taken for calculating metrics = 76.0ms. published 1063 nodes, 1063 observations, published 113 nodes, 219 observations]
2018-06-15 19:27:02.996 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-06-15 19:27:02.997 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-06-15 19:27:02.997 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-06-15 19:27:02.998 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 6 nodes, 6 observations
2018-06-15 19:27:03.003 INFO  Executed vSwitchMetricsCalculator (0.005 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 4.0ms. published 27 nodes, 122 observations
2018-06-15 19:27:03.004 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-06-15 19:27:03.005 INFO  Executed updateVMsIdentity (0.001 seconds) - Update vmotion vms identity 0.001 seconds
2018-06-15 19:31:24.754 INFO  Refreshing dependencies of type : [foglight-5:VMWAutoSemipermanentDependency:1, foglight-5:VMWVirtualMachineToPhysicalDiskDependency:1, foglight-5:VMWDatastoreToPhysicalDiskDependency:1, foglight-5:VMWVirtualMachineToDatastoreDependency:1]
2018-06-15 19:31:24.758 INFO  Executed vmDependencyRefresher (0.075 seconds) - no updates
2018-06-15 19:31:24.758 INFO  Executed alertSummaryService (0.0 seconds) - [VMW Virtual Machine VMware Tools(3152bcca-d62e-444a-a338-e26fb546e5f6)[1, 0, 1, 0, 0]], VMW Virtual Machine Disk Utilization(43c366f7-c25d-4630-827c-e3a75c1ca72c)[1, 0, 0, 0, 0]], DBSS - Lock Timeout Rate(d964efd5-60c8-4d9a-aec1-dc48cfe24b4c)[1, 0, 1, 0, 0]], Catalyst Garbage Collector Check(a64b4165-f4ea-4ee3-8faf-8f9a6e7bde0a)[2, 0, 2, 0, 0]], VMW ESX Server Memory Utilization Upward Trend(a418774c-450a-49d2-8864-011451201dcf)[0, 0, 0, 0, 1]], VMW Agent Messages(bc172e7c-35f4-4604-9e3a-d5c65316ab15)[3, 0, 2, 0, 1]], Page Out Rate(e00becdd-6164-49cf-a5be-a9f910e0b26d)[2, 0, 0, 0, 2]], Page In Rate(25d92c93-19bf-4259-a115-be0c58409d7e)[1, 0, 0, 0, 1]]]
2018-06-15 19:31:25.403 INFO  Executed updateVMwareFolderService (0.004 seconds) - Update Folder Service Tree took 0.004 seconds
2018-06-15 19:31:28.370 INFO  Executed vmObjectDeletion (0.038 seconds) - no updates
2018-06-15 19:31:28.372 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.002 seconds) - no updates
2018-06-15 19:31:33.681 INFO  Deleted 47 objects (batchSize=50) : 10.30.152.201:[VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null]
2018-06-15 19:32:03.459 INFO  Performed 4 batch queries for 2 observations on 2267 objects
2018-06-15 19:32:03.505 INFO  Executed vmMetricsCalculator (0.509 seconds) - [published 2187 nodes, 4374 observations, published 1204 nodes, 1204 observations, published 939 nodes, 1878 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 3.0ms. published 1204 nodes, 1204 observations, Time taken to partition and execute query = 68.0ms, total time taken for calculating metrics = 74.0ms. published 1063 nodes, 1063 observations, published 113 nodes, 219 observations]
2018-06-15 19:32:03.506 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-06-15 19:32:03.506 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-06-15 19:32:03.507 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-06-15 19:32:03.507 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 6 nodes, 6 observations
2018-06-15 19:32:03.512 INFO  Executed vSwitchMetricsCalculator (0.005 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 5.0ms. published 27 nodes, 122 observations
2018-06-15 19:32:03.513 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-06-15 19:32:03.514 INFO  Executed updateVMsIdentity (0.001 seconds) - Update vmotion vms identity 0.001 seconds
2018-06-15 19:35:40.464 INFO  Updated last alarm event process time to 2018-06-15 19:35:40.464
2018-06-15 19:35:40.464 INFO  Processed 2 vSphere events and 0 alarms for VC 10.30.152.201 from 2018-06-15 19:19:42.419 to 2018-06-15 19:35:40.464
2018-06-15 19:36:28.374 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.002 seconds) - no updates
2018-06-15 19:37:03.745 INFO  Performed 4 batch queries for 2 observations on 2267 objects
2018-06-15 19:37:03.770 INFO  Executed vmMetricsCalculator (0.264 seconds) - [published 2186 nodes, 4372 observations, published 1204 nodes, 1204 observations, published 938 nodes, 1876 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 3.0ms. published 1204 nodes, 1204 observations, Time taken to partition and execute query = 69.0ms, total time taken for calculating metrics = 74.0ms. published 1063 nodes, 1063 observations, published 113 nodes, 219 observations]
2018-06-15 19:37:03.771 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-06-15 19:37:03.771 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-06-15 19:37:03.772 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-06-15 19:37:03.772 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 6 nodes, 6 observations
2018-06-15 19:37:03.778 INFO  Executed vSwitchMetricsCalculator (0.006 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 5.0ms. published 27 nodes, 122 observations
2018-06-15 19:37:03.779 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-06-15 19:37:03.780 INFO  Executed updateVMsIdentity (0.001 seconds) - Update vmotion vms identity 0.001 seconds
2018-06-15 19:41:24.409 INFO  Executed recurLookupForReservedCaches (0.0 seconds) - DNS lookup took 0.0 seconds
2018-06-15 19:41:25.411 INFO  Executed updateVMwareFolderService (0.007 seconds) - Update Folder Service Tree took 0.007 seconds
2018-06-15 19:41:28.421 INFO  Executed vmObjectDeletion (0.051 seconds) - no updates
2018-06-15 19:41:28.424 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.002 seconds) - no updates
2018-06-15 19:41:33.723 INFO  Deleted 47 objects (batchSize=50) : 10.30.152.201:[VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null, VMWResourcePool:null]
2018-06-15 19:42:04.590 INFO  Performed 4 batch queries for 2 observations on 2267 objects
2018-06-15 19:42:04.631 INFO  Executed vmMetricsCalculator (0.86 seconds) - [published 2187 nodes, 4374 observations, published 1204 nodes, 1204 observations, Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 3.0ms. published 1204 nodes, 1204 observations, Time taken to partition and execute query = 68.0ms, total time taken for calculating metrics = 74.0ms. published 1063 nodes, 1063 observations, published 113 nodes, 219 observations]
2018-06-15 19:42:04.632 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-06-15 19:42:04.632 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-06-15 19:42:04.633 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-06-15 19:42:04.647 INFO  Executed datastoreMetricsCalculator (0.013 seconds) - published 6 nodes, 6 observations
2018-06-15 19:42:04.711 INFO  Executed vSwitchMetricsCalculator (0.064 seconds) - Time taken to partition and execute query = 60.0ms, total time taken for calculating metrics = 64.0ms. published 27 nodes, 122 observations
2018-06-15 19:42:04.712 INFO  Executed portGroupMetricsCalculator (0.0 seconds) - Time taken to partition and execute query = 0.0ms, total time taken for calculating metrics = 0.0ms. published 40 nodes, 80 observations
2018-06-15 19:42:04.714 INFO  Executed updateVMsIdentity (0.001 seconds) - Update vmotion vms identity 0.001 seconds
2018-06-15 19:46:28.426 INFO  Executed removeOldVirtualMachineReferencesFromHostDetails (0.002 seconds) - no updates
2018-06-15 19:47:05.164 INFO  Performed 4 batch queries for 2 observations on 2267 objects
2018-06-15 19:47:05.223 INFO  Executed vmMetricsCalculator (0.592 seconds) - [published 2187 nodes, 4374 observations, published 1204 nodes, 1204 observations, published 939 nodes, 1878 observations, Time taken to partition and execute query = 219.0ms, total time taken for calculating metrics = 223.0ms. published 1204 nodes, 1204 observations, Time taken to partition and execute query = 77.0ms, total time taken for calculating metrics = 83.0ms. published 1063 nodes, 1063 observations, published 113 nodes, 219 observations]
2018-06-15 19:47:05.224 INFO  Executed esxMetricsCalculator (0.0 seconds) - [published 5 nodes, 5 observations, published 5 nodes, 5 observations]
2018-06-15 19:47:05.225 INFO  Executed clusterMetricsCalculator (0.0 seconds) - published 3 nodes, 6 observations
2018-06-15 19:47:05.225 INFO  Executed datastoreClusterMetricsCalculator (0.0 seconds) - published 7 nodes, 7 observations
2018-06-15 19:47:05.225 INFO  Executed datastoreMetricsCalculator (0.0 seconds) - published 6 nodes, 6 observations
